app_name,username,rating,review,date,thumbs_up,review_length,review_clean
Netflix,Qonita fauziah,1,"Saya berlangganan setiap bulan nya. tapi sangat di sayangkan, kenapa saat ini aplikasi Netflix tidak dapat di gunakan di perangkat Android BOX 🥹 . ketahuilah tidak semua orang mampu membeli TV bagus atau TV modern . Saat ini keluarga saya tidak bisa lagi melihat tayangan Netflix karena perangkat Saya (Android BOX) TIDAK LAGI DI DUKUNG OLEH NETFLIX setelah MELAKUKAN PEMBARUAN/UPDATE aplikasi . saya harap menjadi bahan pertimbangan, dan saya bisa menikmati kembali tayangan di aplikasi NETFLIX 🥹",2026-05-18 17:19:38,2,497,saya berlangganan setiap bulan nya tapi sangat di sayangkan kenapa saat ini aplikasi netflix tidak dapat di gunakan di perangkat android box ketahuilah tidak semua orang mampu membeli tv bagus atau tv modern saat ini keluarga saya tidak bisa lagi melihat tayangan netflix karena perangkat saya android box tidak lagi di dukung oleh netflix setelah melakukan pembaruan update aplikasi saya harap menjadi bahan pertimbangan dan saya bisa menikmati kembali tayangan di aplikasi netflix
Netflix,Agung Hesa,1,"jelek, gw kemarin nonton aot bisa, sekarang ag bisa. pas gw coba pake vpn ke jepang baru bisa nonton, ga jelas ni percuma gw bayar, minimal gw dah bayar film nya jangan di batasin di beberapa server doang kek, itu mah hitungannya mau ambil untung sendiri",2026-05-18 17:15:38,2,254,jelek gw kemarin nonton aot bisa sekarang ag bisa pas gw coba pake vpn ke jepang baru bisa nonton ga jelas ni percuma gw bayar minimal gw dah bayar film nya jangan di batasin di beberapa server doang kek itu mah hitungannya mau ambil untung sendiri
Netflix,Iraawww.24,1,kurang menarik dan ribet,2026-05-18 16:30:44,0,24,kurang menarik dan ribet
Netflix,Hangesa Eca,1,udah langganan malah erorr gak bisa di bukaa,2026-05-18 15:39:11,0,44,udah langganan malah erorr gak bisa di bukaa
Netflix,muhammad ikum,2,"nyesel beli netflix sekarang tiba"" paketnya terhenti belum sebulan baru seminggu lebih terus dipakek buat 2 device 2 HP paket 65 malah gak bisa anehh padahal di diskripsi nya bisa 1-4 device selain TV",2026-05-18 13:57:02,0,200,nyesel beli netflix sekarang tiba paketnya terhenti belum sebulan baru seminggu lebih terus dipakek buat device hp paket malah gak bisa anehh padahal di diskripsi nya bisa device selain tv
Netflix,faizal bobby,5,hiburan dalam satu genggaman,2026-05-18 12:01:07,0,28,hiburan dalam satu genggaman
Netflix,Purnomo aji Ramadhan,1,sudah berlangganan tapi ko malah GK bisa di buka aplikasi nya pea banget rugi dah kalo begini,2026-05-18 08:12:39,0,93,sudah berlangganan tapi ko malah gk bisa di buka aplikasi nya pea banget rugi dah kalo begini
Netflix,Jaliyia Burke,5,Great Apps to watching all favorite movie including of Kids Feature !! My niece able to watch her favorite movie without worried about adults content. This is such a good apps !!,2026-05-18 07:58:12,0,178,great apps to watching all favorite movie including of kids feature my niece able to watch her favorite movie without worried about adults content this is such a good apps
Netflix,fitri Rupdianah (pipit),2,"2 bulan lalu bisa buka pakai perangkat yang ini, sekarang ga bisa. padahal perangkat yg sama.",2026-05-18 04:08:59,1,93,bulan lalu bisa buka pakai perangkat yang ini sekarang ga bisa padahal perangkat yg sama
Netflix,Aldi Ferdiansyah,1,aplikasinya payah,2026-05-17 23:11:38,0,17,aplikasinya payah
Netflix,Arif Rivandi,1,Netflix sekarang gak asyik udh kebanyakan film indonesia nya dari pada film Hollywood nya..,2026-05-17 22:22:32,1,91,netflix sekarang gak asyik udh kebanyakan film indonesia nya dari pada film hollywood nya
Netflix,Wahyu 86,5,top,2026-05-17 21:56:46,0,3,top
Netflix,Azriel Mulyadi,1,"kurang bagus sekarang, terlalu makan kuota berlebihan dan untuk mengulang harus makan kuota kembali, boros.... ga sesuai",2026-05-17 20:41:02,0,120,kurang bagus sekarang terlalu makan kuota berlebihan dan untuk mengulang harus makan kuota kembali boros ga sesuai
Netflix,Fauzannur Muh,1,tolong di perbaiki lagi soalnya apknya kadang eror padahal bayar,2026-05-17 20:30:00,0,64,tolong di perbaiki lagi soalnya apknya kadang eror padahal bayar
Netflix,Rendy Muhammad Fajri,1,"ribet banget udah beli akun netflix malah gak bisa dipake karena bukan pakai wifi rumah, UBAH WOY KETENTUANNYA!!!! SAYA SUDAH BAYAR MALAH GAK BISA PAKAI KARENA BEDA WIFI RUMAH SAJA!!!",2026-05-17 19:59:48,0,183,ribet banget udah beli akun netflix malah gak bisa dipake karena bukan pakai wifi rumah ubah woy ketentuannya saya sudah bayar malah gak bisa pakai karena beda wifi rumah saja
Netflix,Andri,1,apknya bagus saya aja yang jahat,2026-05-17 18:45:31,0,32,apknya bagus saya aja yang jahat
Netflix,PANGERAN TANDY,5,video bikin bisa dalam nefilix,2026-05-17 17:00:06,1,30,video bikin bisa dalam nefilix
Netflix,Jihan Zahra,5,love,2026-05-17 16:13:31,0,4,love
Netflix,Stanley Payne,5,very good i really like it,2026-05-17 13:43:49,0,26,very good i really like it
Netflix,MUHAMMAD ALFATIR,1,daftar aj harus bayar👎🏻,2026-05-17 12:44:48,0,23,daftar aj harus bayar
Netflix,edelweiss jawa,4,"good cuma......,sbr kapan Wak💃",2026-05-17 12:35:14,0,30,good cuma sbr kapan wak
Netflix,Akun baru Baru,5,lumayan🤞,2026-05-17 12:34:11,0,8,lumayan
Netflix,nurul yeni,2,"parah sih kataku, msak bisa log out otomatis, trus film yg d download bisa tiba2 hilng semua, klo gitu ngpain ada menu download???",2026-05-17 11:12:18,0,130,parah sih kataku msak bisa log out otomatis trus film yg d download bisa tiba hilng semua klo gitu ngpain ada menu download
Netflix,Okta Nugraha,5,goog job..,2026-05-17 09:25:20,0,10,goog job
Netflix,liaa 23,1,saya sudah berhenti langganan tapi saldo saya tetap dipotong,2026-05-17 07:59:59,0,60,saya sudah berhenti langganan tapi saldo saya tetap dipotong
Netflix,Faqiii Indrii,1,sangat buhruk jangan di donglod,2026-05-17 07:02:52,0,31,sangat buhruk jangan di donglod
Netflix,Wildan Aditya,1,gj bgt uang gw di dana ke potong apk ini tolol,2026-05-17 03:03:09,0,46,gj bgt uang gw di dana ke potong apk ini tolol
Netflix,Dia Wulandari,1,login gak bisa,2026-05-16 23:16:50,0,14,login gak bisa
Netflix,Tyas Ayu,1,uda langganan ga bs login aneh,2026-05-16 22:39:10,0,30,uda langganan ga bs login aneh
Netflix,Oga,4,add Berserk anime,2026-05-16 20:31:42,0,17,add berserk anime
Netflix,04. Ardan Widartha,1,susah masuk kesalahan trus,2026-05-16 20:21:55,0,26,susah masuk kesalahan trus
Netflix,Ayana delia,3,"kenapa sih netflix banyak film yang ga ada? padahal udah bayar mahal² kirain netflix itu nyedian bnyak film baru, dan update! sumpah, mau nonton ini ga ada, tolong lebih update!",2026-05-16 20:11:15,0,177,kenapa sih netflix banyak film yang ga ada padahal udah bayar mahal kirain netflix itu nyedian bnyak film baru dan update sumpah mau nonton ini ga ada tolong lebih update
Netflix,Azka Zaina,3,maaf mau nanya doang kalo mau nonton bayar gak sama daftar gak🙏,2026-05-16 19:45:25,0,63,maaf mau nanya doang kalo mau nonton bayar gak sama daftar gak
Netflix,To The point,1,"Bintang 1 untuk pengalaman terburuk saya dengan Netflix lewat MyTelkomsel. Paket sudah dibeli pakai pulsa, uang sudah masuk, tapi akun Netflix malah tidak bisa dipakai login sama sekali. Disuruh OTP terus, diarahkan ke halaman yang membingungkan, dan ujung-ujungnya tetap gagal masuk. Yang paling mengecewakan, customer service juga tidak memberikan solusi jelas walaupun sudah berkali-kali dihubungi. Buat apa jual paket Netflix kalau aktivasi saja berantakan seperti ini? Sangat merugikan pelanggan",2026-05-16 18:34:40,0,500,bintang untuk pengalaman terburuk saya dengan netflix lewat mytelkomsel paket sudah dibeli pakai pulsa uang sudah masuk tapi akun netflix malah tidak bisa dipakai login sama sekali disuruh otp terus diarahkan ke halaman yang membingungkan dan ujung ujungnya tetap gagal masuk yang paling mengecewakan customer service juga tidak memberikan solusi jelas walaupun sudah berkali kali dihubungi buat apa jual paket netflix kalau aktivasi saja berantakan seperti ini sangat merugikan pelanggan
Netflix,Kanza Sudrajat,5,Gataw,2026-05-16 18:19:17,0,5,gataw
Netflix,tyas ayu,1,"g like bgt, skrg mau login aja susahnya g ketolong ampun dah gua mah",2026-05-16 17:41:23,1,68,g like bgt skrg mau login aja susahnya g ketolong ampun dah gua mah
Netflix,Alvi Sholeha,1,apasih baru download bikin akun aja harus berbayar apk ga guna,2026-05-16 16:29:11,0,62,apasih baru download bikin akun aja harus berbayar apk ga guna
Netflix,Ragil Wahyuni,2,"Saya merasakan kurang menikmati penggunaan aplikasi ini. Ketika saya ingin melihat film ada kendala teknis, padahal jaringan saya lancar dan tidak ada masalah kerusakan dalam handphone saya. Saya tidak suka atas kekurangan aplikasi anda, membuang uang saya hanya karena ini. Saya berlangganan dengan uang saya dan ingin mendapatkan hiburan film dari aplikasi anda. Tolong diperhatikan hal ini, jangan sampai aplikasi anda mendapatkan respon yang lebih buruk. Terimakasih",2026-05-16 15:41:35,1,470,saya merasakan kurang menikmati penggunaan aplikasi ini ketika saya ingin melihat film ada kendala teknis padahal jaringan saya lancar dan tidak ada masalah kerusakan dalam handphone saya saya tidak suka atas kekurangan aplikasi anda membuang uang saya hanya karena ini saya berlangganan dengan uang saya dan ingin mendapatkan hiburan film dari aplikasi anda tolong diperhatikan hal ini jangan sampai aplikasi anda mendapatkan respon yang lebih buruk terimakasih
Netflix,Rifqi Fakhirul,2,"akunku sudah 10x ganti, tapi tetep tidak May masuk, something wrong, try again in few minute, sudah restart, matiin, hapus cache, banting, bakar celup, tapi tetep gtuuuuu mulu, aku pakai Huawei mate pad 11.5 pro",2026-05-16 15:26:17,0,211,akunku sudah x ganti tapi tetep tidak may masuk something wrong try again in few minute sudah restart matiin hapus cache banting bakar celup tapi tetep gtuuuuu mulu aku pakai huawei mate pad pro
Netflix,Seo Samuel,1,suka ke log out sendiri,2026-05-16 15:12:24,0,23,suka ke log out sendiri
Netflix,Aulia Nurjanah,5,cs nya sangat top😭 terimakasih mba cs 🤍🤍🤍,2026-05-16 15:07:46,0,41,cs nya sangat top terimakasih mba cs
Netflix,Moch Rokib,1,berapa akun masuk susah haaaaiiiisss,2026-05-16 13:50:20,1,36,berapa akun masuk susah haaaaiiiisss
Netflix,Ades Iam,5,lancar,2026-05-16 13:22:53,0,6,lancar
Netflix,Mama Din,1,susah masuk padahal udh bikin beberapa akun tpi ttp aj gbisa bikin akun baru padahal udah pake no telpon jga tpi ttp aj gbisa,2026-05-16 12:03:15,0,125,susah masuk padahal udh bikin beberapa akun tpi ttp aj gbisa bikin akun baru padahal udah pake no telpon jga tpi ttp aj gbisa
Netflix,Rezita Vilami aulia,1,"woii kenapa ya gbisa login di tablet, udh perhatiin versi aplikasi ttp gbsa di putat Vidio nya.",2026-05-16 11:07:52,0,95,woii kenapa ya gbisa login di tablet udh perhatiin versi aplikasi ttp gbsa di putat vidio nya
Netflix,Fandi Rafael,1,apk tert*l*l yang pernah saya lihat saya sudah bayar tapi yang dapat kualitas buruk seperti saya gk bisa nonton karena ada yang memakai akun gw terus nonton keluar sendiri gk jelas pokoknya tolong perbaiki jangan diam saja!!!!!!!!,2026-05-16 11:05:48,0,230,apk tert l l yang pernah saya lihat saya sudah bayar tapi yang dapat kualitas buruk seperti saya gk bisa nonton karena ada yang memakai akun gw terus nonton keluar sendiri gk jelas pokoknya tolong perbaiki jangan diam saja
Netflix,Clariza Humayra Alghamiza Setiawan,1,"suka keluar akun sendiri deh, jadi kesel. kayak aplikasi ilegal jdnya",2026-05-16 10:31:18,0,69,suka keluar akun sendiri deh jadi kesel kayak aplikasi ilegal jdnya
Netflix,Maria Imelda,5,mudah digunakan,2026-05-16 10:29:21,0,15,mudah digunakan
Netflix,Elisabeth D. Herlya Nova Azarine,1,gimana sih padahal udah langganan sebulan belum juga sebulan udah gak bisa dipakai suruh bayar lagi,2026-05-16 08:28:59,1,99,gimana sih padahal udah langganan sebulan belum juga sebulan udah gak bisa dipakai suruh bayar lagi
Netflix,Efendi arif Efen,5,mohon bantuannya aya tidak bisa download aplikasi netflix di tv,2026-05-16 08:09:27,0,63,mohon bantuannya aya tidak bisa download aplikasi netflix di tv
Netflix,Shinta Devi,1,"gak bisa login dari kemarin, disuruh nunggu beberapa menit terus",2026-05-16 07:48:51,0,64,gak bisa login dari kemarin disuruh nunggu beberapa menit terus
Netflix,Sergio Manna,1,kenapa jadi gak bisa nonton ya. aplikasi Ter bapuk tahun 2026,2026-05-16 07:22:35,0,61,kenapa jadi gak bisa nonton ya aplikasi ter bapuk tahun
Netflix,M Afriansyah,5,"Suka banget nonton series netflix, apalagi k-drama beuhh 🔥🔥",2026-05-16 04:25:05,0,59,suka banget nonton series netflix apalagi k drama beuhh
Netflix,Kevin Corner,2,Mau daftar aja harus bayar dulu,2026-05-16 03:37:57,0,31,mau daftar aja harus bayar dulu
Netflix,Stev Nuswantoro,1,"awal berlangganan lancar jaya semua video.. Mei ini banyak sekali film yang tidak bisa di play, muter-loading lama ga jelas banget.. apalah ini netflix, pls fix it",2026-05-15 23:57:32,3,163,awal berlangganan lancar jaya semua video mei ini banyak sekali film yang tidak bisa di play muter loading lama ga jelas banget apalah ini netflix pls fix it
Netflix,araaa sicantikkk,1,"serius an ini?,masa baru login udh disuruh bayar 😂",2026-05-15 23:46:06,0,50,serius an ini masa baru login udh disuruh bayar
Netflix,Age Gumilar,1,"mending mikir dua kali kalo mau ambil paketny , gw ambil paket yg paling mahal , kebanyakan gk bisa dibuka , cuma layar item muter2 doang , padahal jaringan wifi 100 mbps",2026-05-15 22:10:55,0,170,mending mikir dua kali kalo mau ambil paketny gw ambil paket yg paling mahal kebanyakan gk bisa dibuka cuma layar item muter doang padahal jaringan wifi mbps
Netflix,Eklesia Purba,1,anj lah pokoknya apknya,2026-05-15 20:02:56,0,23,anj lah pokoknya apknya
Netflix,Haryanto Art,1,film nya kurang lengkap,2026-05-15 19:41:42,0,23,film nya kurang lengkap
Netflix,DEDY PURNOMO,1,"aplikasi jelek, sudah tidak berlanganan masih di potong uang di aplikasi dana saya. nyesel pake netflix",2026-05-15 18:35:00,0,103,aplikasi jelek sudah tidak berlanganan masih di potong uang di aplikasi dana saya nyesel pake netflix
Netflix,Sabrinadebby Ursula,1,sudah berhenti berlangganan tapi saldo masih kepotong,2026-05-15 18:27:33,0,53,sudah berhenti berlangganan tapi saldo masih kepotong
Netflix,Masdian S.Sos.I,5,Sebenarnya banyak film yg mau ditonton tapi tiap bulan belum tentu bisa bayar rutin,2026-05-15 18:22:27,1,83,sebenarnya banyak film yg mau ditonton tapi tiap bulan belum tentu bisa bayar rutin
Netflix,RIZKY Ramadhan,1,"Sudah muak banget pakai nih aplikasi. Kata sandi salah lah, terjadi kesalahan lah, coba lagi beberapa menit lah.",2026-05-15 16:54:05,1,112,sudah muak banget pakai nih aplikasi kata sandi salah lah terjadi kesalahan lah coba lagi beberapa menit lah
Netflix,lie,5,"Ranting 3,5. masih banyak tingkah, banyak game dijadiin Netflix alhasil systemnya bobrok.. mau duit naikin tuh performa! kocak",2026-05-15 16:13:12,0,126,ranting masih banyak tingkah banyak game dijadiin netflix alhasil systemnya bobrok mau duit naikin tuh performa kocak
Netflix,Nabila Prahesti,1,"sering error padahal udah berlangganan, setiap mau login selalu dibuat susah terus aneh banget bad bad bad, perbaikin lagi kualitasnya donggggg",2026-05-15 15:52:22,0,143,sering error padahal udah berlangganan setiap mau login selalu dibuat susah terus aneh banget bad bad bad perbaikin lagi kualitasnya donggggg
Netflix,Syaiful Aqli Yusuf,1,"not supporting my devices, removed and stop my subscription",2026-05-15 15:18:08,0,59,not supporting my devices removed and stop my subscription
Netflix,Muhammad Rasyid,5,"If you want to watch movies, choose this app. it's higly recommend.",2026-05-15 11:01:22,0,67,if you want to watch movies choose this app it s higly recommend
Netflix,Brilly Samuel,3,"Banyak ternyata pengguna dengan error yg sama, ngestuck di awal pemutaran, ada epidode yg error sedangkan yg lain bisa, mau di download sekalipun tetap ga jalan. udah bayar malah ga bisa ditonton",2026-05-15 10:44:00,4,195,banyak ternyata pengguna dengan error yg sama ngestuck di awal pemutaran ada epidode yg error sedangkan yg lain bisa mau di download sekalipun tetap ga jalan udah bayar malah ga bisa ditonton
Netflix,Putri Melani,1,"ribet harus daftar ,daftar nya pun sulit",2026-05-15 08:05:56,0,40,ribet harus daftar daftar nya pun sulit
Netflix,Muhammad Guruh hariady,5,APPLIKASI SAMPAH LOGIN PAKE NOMOR HP SUSAH,2026-05-15 07:09:11,0,42,applikasi sampah login pake nomor hp susah
Netflix,Arif Saputra,1,terlalu buruk untuk di download karna apk ini sangatlah burik,2026-05-15 06:59:11,0,61,terlalu buruk untuk di download karna apk ini sangatlah burik
Netflix,Dina,1,"berlangganan memang buat HP dan TV tapi kenapa pas nyoba tonton di HP malahan ga bisa di pakai munculnya hanya suaranya saja tapi gambar nya tidak ada??? Dan kalau nonton di TV kadang suka muter²ga jelas padahal sinyal wifi nya aman ga ngeleg, segera di perbaiki dong percuma berlangganan mahal²tapi kualitas nya seperti itu",2026-05-15 01:14:12,4,324,berlangganan memang buat hp dan tv tapi kenapa pas nyoba tonton di hp malahan ga bisa di pakai munculnya hanya suaranya saja tapi gambar nya tidak ada dan kalau nonton di tv kadang suka muter ga jelas padahal sinyal wifi nya aman ga ngeleg segera di perbaiki dong percuma berlangganan mahal tapi kualitas nya seperti itu
Netflix,hartino ck,5,"anime update lah,gw langganan cuma mau nnton anime,anime di Netflix itu itu mulu update nya lama,dikit banget lagi anime di Netflix,gw langganan cuma buat nonton anime",2026-05-15 01:07:54,0,167,anime update lah gw langganan cuma mau nnton anime anime di netflix itu itu mulu update nya lama dikit banget lagi anime di netflix gw langganan cuma buat nonton anime
Netflix,Daffa Zahavi,1,"haduh tolong dong, diperbaiki lagi masa udah berlangganan tapi setiap film nya tidak bisa diputar, padahal jaringan baik-baik aja buka yang lain aman. Tapi giliran mau play film di netflix malah ga bisa. kecewa!",2026-05-15 00:36:02,0,211,haduh tolong dong diperbaiki lagi masa udah berlangganan tapi setiap film nya tidak bisa diputar padahal jaringan baik baik aja buka yang lain aman tapi giliran mau play film di netflix malah ga bisa kecewa
Netflix,Rasya Re,1,wah apk kagak jelas Jing gw g bisa login akun pdhl masih lngganan ngntt,2026-05-14 23:51:12,0,71,wah apk kagak jelas jing gw g bisa login akun pdhl masih lngganan ngntt
