app_name,username,rating,review,date,thumbs_up
Netflix,lie,5,"Ranting 3,5. masih banyak tingkah, banyak game dijadiin Netflix alhasil systemnya bobrok.. mau duit naikin tuh performa! kocak",2026-05-15 16:13:12,0
Netflix,Nabila Prahesti,1,"sering error padahal udah berlangganan, setiap mau login selalu dibuat susah terus aneh banget bad bad bad, perbaikin lagi kualitasnya donggggg",2026-05-15 15:52:22,0
Netflix,Syaiful Aqli Yusuf,1,"not supporting my devices, removed and stop my subscription",2026-05-15 15:18:08,0
Netflix,Muhammad Rasyid,5,"If you want to watch movies, choose this app. it's higly recommend.",2026-05-15 11:01:22,0
Netflix,Brilly Samuel,3,"Banyak ternyata pengguna dengan error yg sama, ngestuck di awal pemutaran, ada epidode yg error sedangkan yg lain bisa, mau di download sekalipun tetap ga jalan. udah bayar malah ga bisa ditonton",2026-05-15 10:44:00,4
Netflix,Putri Melani,1,"ribet harus daftar ,daftar nya pun sulit",2026-05-15 08:05:56,0
Netflix,Muhammad Guruh hariady,5,APPLIKASI SAMPAH LOGIN PAKE NOMOR HP SUSAH,2026-05-15 07:09:11,0
Netflix,Arif Saputra,1,terlalu buruk untuk di download karna apk ini sangatlah burik,2026-05-15 06:59:11,0
Netflix,Dina,1,"berlangganan memang buat HP dan TV tapi kenapa pas nyoba tonton di HP malahan ga bisa di pakai munculnya hanya suaranya saja tapi gambar nya tidak ada??? Dan kalau nonton di TV kadang suka muter²ga jelas padahal sinyal wifi nya aman ga ngeleg, segera di perbaiki dong percuma berlangganan mahal²tapi kualitas nya seperti itu",2026-05-15 01:14:12,4
Netflix,hartino ck,5,"anime update lah,gw langganan cuma mau nnton anime,anime di Netflix itu itu mulu update nya lama,dikit banget lagi anime di Netflix,gw langganan cuma buat nonton anime",2026-05-15 01:07:54,0
Netflix,Daffa Zahavi,1,"haduh tolong dong, diperbaiki lagi masa udah berlangganan tapi setiap film nya tidak bisa diputar, padahal jaringan baik-baik aja buka yang lain aman. Tapi giliran mau play film di netflix malah ga bisa. kecewa!",2026-05-15 00:36:02,0
Netflix,Rasya Re,1,wah apk kagak jelas Jing gw g bisa login akun pdhl masih lngganan ngntt,2026-05-14 23:51:12,0
Netflix,Alvian Alviansyah,1,ga jelas jaringan lancar tapi muter terus,2026-05-14 23:38:23,0
Netflix,Hafsah Siti Nurhamidah,1,"kenapa sih malah jadi gini, jadi gak bisa nonton malah eror terus",2026-05-14 22:44:35,0
Netflix,Muhammad Arsyad,5,Semakin mudah buat nonton film,2026-05-14 22:11:54,0
Netflix,Denny Agus Riswanto,1,"saya sudah bayar langganan, tapi gak bisa digunakan keterangan keanggotaan dijeda disuruh bayar lagi 🤬",2026-05-14 21:14:37,0
Netflix,Pengguna Google,5,bagus,2026-05-14 20:23:44,0
Netflix,Husein Rifai,1,"pengen liat interstellar, malah adanya di server luar film jg gitu gitu doang kebanyakan drakor",2026-05-14 20:20:24,1
Netflix,04.ananda bagus pratama,1,pendaftaran susah bgt anji,2026-05-14 20:14:00,0
Netflix,Adi Awan,1,mau login akun aja ribet banget harus berlangganan dulu tolol banget,2026-05-14 20:10:07,1
Netflix,Aliyya nur yasmin,1,"oiii gwe udah bayar buat berlangganan masa film yg gwe cari gk ada, gk lengkap bgt",2026-05-14 20:06:38,1
Netflix,Ilhamhadimubaroq hadimubaroq,1,"Saya pikir saya doang yang gabisa. Saya dari kemarin coba di huawei madpad 12x gabisa, saya coba di hp bisaaa... :(",2026-05-14 20:03:10,0
Netflix,Felicia Jepara,5,PELAYANANNYA KEREN SEKALIII FAST RESPON SANGAT MEMBANTU,2026-05-14 20:00:29,0
Netflix,Octa Mandagi,2,Film yang di inginkan banyak tidak tersedia sangat tidak memuaskan dengan harga yang di tawarkan,2026-05-14 18:41:48,1
Netflix,Wido pratama Wido,5,"bagus dan berkualitas, btw ini cara aku langganan, aku beli langganan lewat play store, setelah beli, langsung aku berhentikan langgananya, cara ini kupakai biar ngak kepotong otomatis uang langganan bulan depannya, jadi kalau mau langganan lagi, tinggal aktifkan lagi langganannya terus berentiin lagi.",2026-05-14 18:22:07,1
Netflix,Syahru Rohman,1,"Sampah banget, loading aj terus sampe langganan habis. Padahal sinyal lancar, langganan resmi pribadi. Hadehh",2026-05-14 17:54:27,0
Netflix,muhammad zaki,1,gabisa download lg kenapa ini padahal sebelum nya gapapa,2026-05-14 17:53:36,0
Netflix,Suaradi Putra,3,"ada beberapa film yang ga bisa diputar bahkan udah dicoba di semua perangkat di rumah masih sama, dan udah coba berlangganan ulang dari kemarin pake akun lain tetap masih ga bisa di putar, tolong di perbaiki biar bisa dikasi bintang 5 tolong ya biar ga sia sia beli google tv🗿",2026-05-14 17:39:07,3
Netflix,kikii,5,"Netflix aplikasi nonton yang bagus banget,film film terbaru selalu ada di Netflix",2026-05-14 16:12:00,0
Netflix,Iman Ismail K,1,"nonton, visual nge-freeze, cuma keluar suara doang, makin busuk!",2026-05-14 14:14:53,1
Netflix,Saifull Bahri,1,film nya sedikit,2026-05-14 13:56:48,0
Netflix,Feriady Dayak,5,Oke,2026-05-14 10:59:41,0
Netflix,Andra Ramadan,2,"jujur kecewa, sekelas apk legal berbayar kadang di tengah film suka nge freeze.....ditambah makin kesini film yg bagus udah pada ilang/habis kontrak,terus filmnya juga ga lengkap......sekelas Conjuring/Danur/pengabdi setan aja tuh ga lengkap,,, jangan kan itu, film dilan aja ga semuanya ada....jujur kecewa sihh",2026-05-14 07:15:57,4
Netflix,Bunga Intan,2,gabisa masuk mulu gajelas,2026-05-14 05:55:32,0
Netflix,Yasmin Ramadhani,1,ngak ngerti lagi padahal ni akun cuma gue yang pake tiap bulan juga di bayar tapi selalu aja susah masuk akun sendiri heran heh ini gue yang punya akun asli ya yang bayar tiap bulan sendirian ngapa susah banget mau nonton doang pake segala akun gue di pake orang lain,2026-05-13 22:43:52,0
Netflix,Asyudin Islam bersinar Ajj,1,"sudah terlanjur berlangganan di gopay tapi mau hentikan kembali malah tidak bisa, pemaksaan sekali ini aplikasi 🤨 mau berhenti langganan di gopay malah tidak bisa di google juga sama, katanya harus di Netflix, saya buka Netflix mau hentikan langganan malah di suruh harus ke kantor pusat Netflix... gak jelas ini aplikasi, teman2 saya harap jangan coba-coba berlangganan di aplikasi ini. saya hapus Netflix tapi pemberitahuan pembayaran langganan Netflix muncul terus di aplikasi gopay ku😠.",2026-05-13 21:23:49,2
Netflix,Maretha Bae,2,download tp nggak bisa buka log in .gimana ini,2026-05-13 21:14:34,0
Netflix,Telly Andy Mulya,5,kenapa Netflix tidak dapat berfungsi di perangkat saya?,2026-05-13 20:32:16,1
Netflix,Abie Dulfie,5,mantap...,2026-05-13 20:30:49,0
Netflix,Wahyu Messi,1,aplikasinya memang bagus.Tapi... harus bayarr🥲,2026-05-13 20:14:30,0
Netflix,Cut Mutia,1,Gak bisa login di matepad Huawei kesel bgt,2026-05-13 19:05:31,0
Netflix,uffu art,1,"resolusi udh distel di highest masih aja di turunin, maksudnya apa buat apa ada pengaturannya kalau masih nurunin otomatis grafik nya, bikin ga bisa menikmati film aja udh di bayar juga.",2026-05-13 18:28:10,0
Netflix,Strong Muslimah,1,gak bisa di buka lancar,2026-05-13 18:11:09,0
Netflix,Natalie Reilly Natalie Reilly,1,bayar double udah bayar 120 masa disuruh bayar lagi,2026-05-13 17:26:54,0
Netflix,Reni Puspita,1,"kenapa sekarang muncul tulisan tidak kompatible di perangkat saya?? padahal kemarin masih bisa nonton, sudah uninstal juga sama aja.",2026-05-13 17:24:00,0
Netflix,Luciana BJ Hadi,3,mau tanya.. ini arti ( R43 ) maksudnya apa ya.. dan ( E109 ).. Krn Netflix nya ga jalan.. tolong dong respon ya..,2026-05-13 15:57:23,1
Netflix,Rara Gakjelas,1,"Mau lanjut nonton dracin tahu2 ga bisa, muncul tulisan ""netflix tdk tersedia di perangkat ini"", pdhl udah beberapa hari aman2 aja, trus tanya dong ke bantuan obrolan gt, dijawab sih sama ga tau operator apa CS nya, ganti2 nama soalnya...pas dia tanya bingung mau jwb nya gmn, ga muncul kolom sama keyboard nya, kayak dimatikan gt..udah jd member lama dipotong dr dana lgs skrg malah ga bisa pdhl JT pembayaran masih tgl 25 masak harus bayar lg? emang ada batas kuota nya buat nonton ya?",2026-05-13 15:55:56,1
Netflix,Febriputra Utama,2,mau daftar akun aja harus bayar dlu,2026-05-13 13:49:37,0
Netflix,Oxi Oxi123,5,good,2026-05-13 12:57:42,0
Netflix,Aulia Chessare,1,beh pantes ranting rendah susah pakai aplikasi ini dari pada sebelah,2026-05-13 12:21:37,0
Netflix,Anezka Salsabila,4,seru banget tapi agak ngelag,2026-05-13 10:30:48,0
Netflix,Scieventhree_,1,jelekkk,2026-05-13 08:08:16,0
Netflix,Amaliafitriani Dewi,1,ribet bgt,2026-05-13 06:44:23,0
Netflix,Haris mafrudho,1,aplikasi tolol. udah di batalin langganan malah . nyedot saldo lagi sialll emang,2026-05-13 05:42:59,1
Netflix,Panjol Panjol,5,good,2026-05-13 05:38:37,0
Netflix,Wan pronika bintang Lestari,1,"klo up flm nya lama g sesuai sama tanggal yng di target in ngeselin udh nunggu lama"" jga",2026-05-13 05:12:58,0
Netflix,Andi Jaya,1,aplikasi lintah udah gua batalin langganan masih aja nyedot duit.,2026-05-13 00:47:38,0
Netflix,Pbyy y,1,"kenapa danaku kesedot padahal aku udah ngga nonton lagi udah dihapus juga apk nya,kembaliin uangnya,kenapa langsung ditarik nunggak aja engga apk nya aja juga udah dihapus",2026-05-12 23:38:31,0
Netflix,Asun Mci bantan,5,bagus,2026-05-12 23:16:41,0
Netflix,Dean Wiley,4,netflix tambahin lagi series anime nya karena saya langganan netflix cuma buat nonton anime di netflix,2026-05-12 21:15:58,0
Netflix,Mirna Intan,5,Bagus sekali untuk nonton drama korea,2026-05-12 20:08:59,0
Netflix,PROJECTS I,1,"aku nonton kadang di sela sela waktu gambar nya ga gerak,cuma suaranya.parah si ini",2026-05-12 15:43:12,1
Netflix,balqiss calonceo,5,"sengaja kasih bintang 5 spaya cepet di notice, ribet bgt kalo mau daftar pdahal uda dikasih email ato no hp yg bner, malah disuru ini itu RIBET BGTT GASUKA DEH!!! ANEH.",2026-05-12 15:32:54,0
Netflix,PUNYA MAMA,1,udah berlanganan di pakek nonton ga bisa cuman load muluu kikir bgt jadi org,2026-05-12 11:36:51,1
Netflix,Langit Elghazi,1,kenapa kendala dari jaringan terus .padahal saya menggunakan wifi,2026-05-12 06:09:41,0
Netflix,Suhardi,1,ga bisa log out,2026-05-12 03:40:28,0
Netflix,alm lukman,5,ok,2026-05-11 23:52:21,0
Netflix,Ucup Up,2,sudah di bayar malah tidak bisa di putar,2026-05-11 23:13:57,1
Netflix,Eko Saputro,1,Mau login ana ribet amat sih,2026-05-11 23:12:25,0
Netflix,Alma Kawaii,5,rasa nya puas banget soalnya kalo misalnya kita lagi cari drama komedi pasti langsung ketemu bahkan bisa tambah banyak akunn,2026-05-11 22:10:22,0
Netflix,Ij,1,filmnya sdh old,2026-05-11 21:01:04,0
Netflix,Deni Indarto,5,secepet itu pas refund keren sih mantap,2026-05-11 20:30:33,0
Netflix,Maman sabri,5,Apk terbaik banyak film bagus,2026-05-11 20:01:00,0
Netflix,Herdayanti Rizwara,5,saya sambungin k tv juga biyaya nambah 11rb.. tp bgtu yg d tv Nyalla... yg d hp ngga bisa k bukaa... bagai mana ini ???,2026-05-11 19:52:06,0
Netflix,Hani fa,5,bagusss,2026-05-11 17:19:43,0
Netflix,Abel Rasendriya zaki,1,ONEPIECE WANO KOK GA ADA DARI EPS 783 KE 1000,2026-05-11 16:40:53,0
Netflix,Ahui Guin,1,bodok mahal,2026-05-11 14:42:58,0
Netflix,Anisa Zahra,3,sorry.,2026-05-11 14:28:57,0
Netflix,Rudi Ansyah,1,tolong perbaiki masalah terlalu banyak perangkat padahal saya sendiri yg nonton Netflix nya,2026-05-11 13:51:29,1
Netflix,Reggi Simanjuntak,1,tidak bisa login,2026-05-11 13:13:24,0
Netflix,Sahdan,1,apk dungu gbisa login,2026-05-11 11:55:15,0
Netflix,Amir Hamka,5,bagus,2026-05-11 08:49:26,0
Netflix,AgusNurSyahbani,5,"So far I think this is still good and quite good, but if possible please add the donghua series, thank you",2026-05-11 07:58:11,0
Netflix,Rizki mulia Pratama,3,setidak nya ada persetujuan lah ya kalo mau lanjut langganan atau kaga jangan tiba tiba langsung nyedot saldo,2026-05-11 00:32:01,1
Netflix,Rizky,1,padahal saya udh berhenti langganan netflix. tpi masi aja dana saya di sedot nya buat kecewa x netflix nya,2026-05-10 23:36:36,2
Netflix,Edy Wibowo,5,plis Netflix tambahin film Whiplash(2014) plis plis,2026-05-10 20:44:30,0
Netflix,Edison Sihombing,5,mantap,2026-05-10 20:26:16,0
Netflix,Kadek Harta,1,sebenarnya gak pengen download karna aplikasinya ram downloadnya terlalu tinggi Sampek 31.18 mb bayangkan paket paket kan habis,2026-05-10 19:20:20,0
Netflix,Pengguna Google,1,gak bisa masuk,2026-05-10 18:52:59,0
Netflix,SHANAZ ALIFA ZAHRA,3,"susahh bangett mau langganan, disuruh verifikasi di dana udab tpi gak bisa, saldo cukup, ke shopeepay juga gak bisaa... tolong lah diperbaiki!",2026-05-10 18:44:24,3
Netflix,Saidy Tomi,1,"aplikasi gak jelas,GK osa dowload",2026-05-10 18:22:47,0
Netflix,ria yani,2,tolong Sign out nya dipermudah pencarianya.susah sekali keluar akun.dr TV atau Hp sm aja..,2026-05-10 18:14:02,1
Netflix,titi susanti,5,Like,2026-05-10 13:54:17,0
Netflix,Raihanum Niskala,5,good,2026-05-10 12:19:55,0
Netflix,Arief Lukman,1,"Barusan berhenti langganan, sebelum berhenti langganan udah banyak download film buat ditonton offline... Eh malah gak bisa masuk ke beranda buat nonton film yg udh didownload... mending aplikasi yg laen lebih fair...",2026-05-10 12:11:07,4
Netflix,Dayu anik Prabandari,1,pengen nonton Dorohedoro s2 tapi gak bisa disini 😭😭😭,2026-05-10 10:46:59,0
Netflix,ayam goreng,1,udah putus berlangganan malah Masi di potong juga.... oalah aplikasi rusak jangan perna download aplikasi ini kalok gak mau mengalami kayak aku.... padahal udah gak perna terpakai karna sibuk kerja semua,2026-05-10 06:30:35,0
Netflix,Septyana Rahmawati,4,"INI GIMANA CARA MATIIN AUDIONYA SIH, GANGGU SUMPAH SAOUND EFFECT DI FILM KETUTUP AUDIO DESKRIPTIONNYA",2026-05-10 01:48:12,0
Netflix,imc digitalbfi10,1,saya sudah masukan akun tapi tidak login sama sekali bagaimana ini?,2026-05-10 01:00:58,0
Netflix,Antoni ezar,3,saya suka animasi lookism tapi kapan season 2nya belum ada kabar. saya harap segara di berikan kan lampu hijau,2026-05-09 22:40:07,0
Netflix,Kenep Ku,3,"masih ada bug ,parah banget klo mau buka kadang gak bisa cmn hitam aja tampilanya , harus di kluarkan dulu baru muncull",2026-05-09 21:58:02,0
Netflix,Mysha Aqilla,4,"Di aplikasi netflix, kita punya akses gampang ke ribuan film dan dokumenter keren dari seluruh dunia tanpa keganggu iklan bener-bener manjain mata pas lagi mau santai. Tapi di sisi lain, fitur autoplay dan sistem binge-watchingnya sering bikin kita lupa waktu, sampai akhirnya jam tidur berantakan dan malas gerak karena keasyikan maraton serial. Belum lagi urusan algoritma yang bikin kita terus-terusan disuguhi genre yang itui-tu saja.",2026-05-09 21:12:06,0
Netflix,Faqih Pratama Muhti (FaQih),2,"error pada instalasi Smart TV oubeisi, sungguh terlalu, saya kira suhu, ternyata cupu :(",2026-05-09 20:56:05,1
Netflix,Nadia Hanifa,5,"tolong ini saya mau login gabisa masuk terus muncul nya itu ""terjadi kesalahan blabla"" setiap mau login pasti gitu terus mohon diperbaiki lagi, kalo bisa diberi keterangan yang jelas kenapa. Terimakasih mohon maaf kalo ada kata kata yang kurang berkenan 🙏🏻",2026-05-09 19:06:18,1
Netflix,mika,3,"ga lengkap..udah byar biar bisa nonton anime di netfilx malah pada ga ada animenya, akhirnya terpaksa nnton di apk lain",2026-05-09 17:29:16,0
Netflix,sejiwa berkahmulia,1,susah amat njir mau log in dak mutu,2026-05-09 17:20:29,0
Netflix,savrool dien,3,kenapa HP samsung saya tidak bisa memutar Netflix?,2026-05-09 15:12:44,0
Netflix,Susi123 123,5,seru☺️,2026-05-09 11:11:53,0
Netflix,Wardhanapreneur,5,"tolong teruskan film Warcraft ya, ditunggu.",2026-05-09 10:36:38,0
Netflix,Reza Bungsu,4,apk nya bagus tapi ada bug nya tolong di perbaiki,2026-05-08 23:10:09,0
Netflix,Putri Sembuluh,3,sudah tidak mau langganan tapi saldo dana kepotong otomatis padahal h-1 sebelum langganan habis sudah berhenti untuk langganan karena cuma mau nonton satu series saja makanya mau langganan tidak terlalu suka nonton jadi sayang banget uangnya mohon di maklumi saya kaum menengah ke bawah semoga nanti saya bisa jadi kaum menengah ke atas,2026-05-08 22:56:03,0
Netflix,Muh Fatir Galigo,1,"saya beli paket berangganan 1 bulan, tapi belum 20 hari sudah tdk bisa putar video👎👎👎",2026-05-08 20:43:48,0
Netflix,Kartika Dewi,1,"gila si ini aplikasi ... udh 2 bln sya batalkan keanggotaan biar ga berlangganan trs tpi tetep aj tiap bulan dana sya ke ambil buat pembayaran otomatis ... ini gimna si cara nya buat ga berlangganan permanen susah bnr heran ... liat"" tutor ttep aj berlangganan ....",2026-05-08 20:23:27,0
Netflix,Nadiya Nadzka,5,banyak film menarik kadang kadang sampai banyak gk bisa move on dari salah 1 film,2026-05-08 20:12:55,0
Netflix,Etika Firdaus,1,ga bisa login wae njirrrr,2026-05-08 19:45:12,0
Netflix,Sahat Gabr,1,sangat bagus dan tentunya film nya tidak ramah,2026-05-08 19:08:27,0
Netflix,Sahrul Tiburru,1,update terus baru 🆕 habis update belom nikmati musik nya eh ada lagi update hapus,2026-05-08 18:02:52,1
Netflix,salis najib,1,saya rugi sudah berlangganan malah eror dan uang saya terkuras tanpa bisa menonton,2026-05-08 16:24:37,0
Netflix,Gho See Tjip,4,"bisa nonton apapun, dr negara manapun, asik",2026-05-08 13:58:49,0
Netflix,Agnes Riawati,1,"Ga paham lagi sama ini aplikasi, bukannya semakin ok malah semakin jelek",2026-05-08 12:20:06,0
Netflix,Riko Andika,5,sangat jerni kualitas vidionya,2026-05-08 11:56:17,0
Netflix,Clover Ivy,1,"Muak gw langganan. Sudah berapa kali ganti akun, tapi tetap aja bermasalah.",2026-05-08 11:56:01,0
Netflix,R. Roeby Prabowo,1,Well .....not good...i can't un instaled.,2026-05-08 11:41:18,0
Netflix,Rosita Manalu,2,sumpah susah banget aku udah daftar tapi pas mau buat sandi nya kok salah aja sih susah nih bikjn kata sandinya apa aku kasib bintang dua deh biar di apgred lagi,2026-05-08 11:37:55,0
Netflix,Nyinggahan Sukses,3,gak tau maslahnya dmna pdhal udh berlngganan yg pling tertinggi tpi tetep aja serasa gak jernih jernih amat,2026-05-08 10:29:10,0
Netflix,Aulian Pasha,5,saya suka sekali,2026-05-08 08:43:38,0
Netflix,Ihsan Aditya,1,Gak jelas ini aplikasi udahotomatis ambil duit gua di dana tapi nonton gak bisa 🤨malah muter aja terus,2026-05-08 06:45:46,1
Netflix,Resdi Tzy,5,seru² film nya🙌😃jos banget buat ditonton,2026-05-08 06:30:37,0
Netflix,Antox Asyik (Tokxic),1,No free payment. Buat akun langsung disodorin pembayaran. tidak ada kesempatan untuk lihat dulu secara Free.,2026-05-07 21:56:46,0
Netflix,Fuza Fauzi,1,"kenapa ga bisa login pake gmail lain? selalu terjadi kesalahan mulu. tolong diperbaiki dong, klo tau gini nyesel buat download",2026-05-07 19:13:15,2
Netflix,Muhammad Agusantio,1,"kenapa mau lihat film aja harus berlangganan dulu, ribet dan bikin males, harusnya kalo cuma mau lihat film di buka dulu aja acces nya, nanti kalo mau nonton baru berbayar, bikin ribet, soal nya mubazir kalo ternyata udah langganan tapi enggak ada film yang menarik, hargai pelanggan biar nyaman",2026-05-07 19:12:23,6
Netflix,Nayla Listy,2,"saya mau nonton, udah bayar paket basic tapi kenapa tidak bisa? malah saya keluar, dan saldo 65 rb saya hangus, memang sedikit tapi itu menurut saya jumlah yang lumayan",2026-05-07 19:07:11,0
Netflix,Vera Agnesia,1,kok gk bisa dftar atau masuk sih lewat hp? mau minta bantuan lewat mengobrol juga gk bisa..itu gk bisa ini gk bisa..,2026-05-07 17:54:03,0
Netflix,Hafidz Anantayudha,5,ohhkkee,2026-05-07 17:51:34,0
Netflix,daysi nurul hakimah,5,baguss suka banget klo nonton di apps ini,2026-05-07 17:16:29,0
Netflix,Tiara Amelia,5,sangat bagus,2026-05-07 14:44:33,0
Netflix,Ririn Ariyani,1,"KAGAK BISA MASUK, TERUS AJA TERJADI KESALAHAN, GIMANA SI INI DEVELOPER NYA",2026-05-07 11:10:24,0
Netflix,Suryo Amri,5,bagus,2026-05-07 10:37:47,0
Netflix,J_ Anna,3,"saya membuat akun baru dan mulai berlanggan, berhasil dan saldo DANA tepotong. tapi netflix mengatakan saldo saya tidak mencukupi dan tidak bisa refund juga. setelah saya cari tau dan kembali masuk akun lama (berhasil). ternyata pembayaran yg saya lakukan terhubung ke akun lama saya 🙄. saya pikir,dana saya hilang.huuft",2026-05-07 10:14:06,1
